,Na,Rm,Rm_mean,Rm_sd,ln_Na,ln_Rm,ln_Rm_mean,ln_Rm_SD,grad_Ln_n/r,grad_Ln_n/r_mean
366,900,45.2548,49.873657894736844,3.767832013703682,6.802394763324311,3.8123087418681973,3.9067067354805642,0.07423394352193821,1.6534904440687013,1.7429889056053252
367,1000,47.4236,52.74204736842106,3.6579800991325437,6.907755278982137,3.8591199950901425,3.9630562502642097,0.06833699196448335,1.5758998588413737,1.806046964695699
368,1100,51.4004,55.70189473684212,3.746468491859564,7.003065458786462,3.9396459545320064,4.017817187968693,0.06584395665856163,1.6972838241772616,1.659621130975939
369,1200,52.8015,58.9061947368421,4.589132282557827,7.090076835776092,3.9665395993995944,4.072913586611055,0.07788860842908707,2.2061459358544218,1.7308632399948611
370,1300,55.4437,61.35774210526315,4.2571742282653355,7.170119543449628,4.0153680914714505,4.114332083428407,0.06901116574679372,1.2207492995336102,1.6711334778149392
371,1400,59.9083,64.55562105263157,4.465278231984137,7.24422751560335,4.092815059796051,4.165156774766686,0.06871974447786995,0.9163115633101683,1.5731248736352585
372,1500,64.8151,67.18282105263157,4.412324028824993,7.313220387090301,4.171538600903551,4.205298062060471,0.06484364832855515,1.3332220815654696,1.6906305367020684
373,1600,66.2193,69.81002631578946,4.023748162288546,7.3777589082278725,4.192971961238705,4.244139964603659,0.057047449595668286,2.160769664877415,1.676291725649582
374,1700,68.6804,72.40701578947368,5.043210623597068,7.438383530044307,4.229463860124138,4.27996474509591,0.06780479088121051,1.746983777696598,1.7001824978559623
375,1800,70.8378,74.87833157894735,5.3381997384347715,7.495541943884256,4.260392756531767,4.3134166662547555,0.06935746299689,1.82350316600804,1.8363419670709231
376,1900,73.0,76.93809999999999,5.553778754761944,7.549609165154532,4.290459441148391,4.340533874977332,0.06935091041360447,1.497862400821918,1.7734252535828465
377,2000,76.0,79.4690947368421,5.779352298300274,7.600902459542082,4.330733340286331,4.372827411334068,0.07062498875065697,1.8076694697736926,1.6141000364798583
378,2100,77.1557,81.87276842105263,6.004989352552349,7.649692623711514,4.345825458127984,4.402539609625137,0.07208240250152302,2.2785175869717036,1.6249082960047998
379,2200,79.2465,84.26474210526315,5.993984293247806,7.696212639346407,4.372563247744275,4.431483139807279,0.07011423459937424,1.8592765764823271,1.6348503804319992
380,2300,81.0247,86.56588947368422,6.454847118813594,7.7406644019172415,4.394754046459819,4.4581849330716095,0.07340958872063617,1.0424144938550473,1.8559990559053092
381,2400,86.1452,88.35072631578947,6.9008620771798155,7.783224016336037,4.456034244648631,4.478364293497946,0.07621842693528363,1.1547126120093116,2.141262449594896
382,2500,87.0919,90.00444736842105,6.789574087360515,7.824046010856292,4.466963882978326,4.497125329637582,0.07323755532145076,3.5837357981030125,1.9471810313154467
383,2600,88.0909,92.04027368421053,6.986504490564209,7.8632667240095735,4.478369235893216,4.5194712611533685,0.07343484569265396,1.670716286744482,2.030630528900589
384,2700,91.1976,93.4832,7.107320651494431,7.90100705199242,4.513028580944545,4.535025400596229,0.07340595769031552,1.1067732755380262,2.102141639621944
385,2800,94.1913,95.33367368421052,7.068031676561996,7.937374696163295,4.545327820629278,4.554724819123444,0.07233040668804853,1.3414799883744346,1.8315933857336035
386,2900,96.1873,97.18926315789473,7.156254844629095,7.9724660159745655,4.566297332324681,4.574040044642634,0.07179789689229472,1.6355076669686237,1.9691202854281784
387,3000,98.2497,98.74251578947367,7.452256639594907,8.006367567650246,4.587512197309595,4.589762227451168,0.07360286779403429,3.143615316246307,2.065788724989119
388,3100,98.2497,100.38433684210524,7.514754497318067,8.039157390473237,4.587512197309595,4.606323779030342,0.07247243521147888,7.266551602208378,2.0603976852497787
389,3200,99.1262,101.86248421052632,7.394221807619758,8.070906088787819,4.596393785808596,4.621085559640676,0.07060651927963309,3.2051400096868186,1.7414274063106538
390,3300,100.185,104.03464210526317,7.469307051373324,8.101677747454572,4.607018476845709,4.642225566698763,0.07015776445695195,2.1463356778663396,1.564328403989444
391,3400,101.96600000000001,105.8710052631579,7.40756315748151,8.131530710604252,4.624639424383034,4.659839968025658,0.06855925257598448,0.85124807853283,1.4363750543993123
392,3500,107.355,108.37315789473682,7.585123997412811,8.160518247477505,4.676141099858671,4.683190146139709,0.06873870745498784,0.7858325240154336,1.3502224361197137
393,3600,109.65899999999999,110.43688947368419,7.569772951395991,8.1886891244442,4.697375550838937,4.7021725587980425,0.06686062822752149,1.882654885910388,1.4780245940058505
394,3700,110.571,112.5406842105263,8.142659607230895,8.216088098632316,4.70565784855791,4.720787525358008,0.07049007888235925,4.181815873970005,1.5859959994772392
395,3800,111.086,114.27289473684213,7.913299670372851,8.242756345714477,4.710304676104069,4.736262948236665,0.06771361619003806,0.9506135997824882,1.4321086873305149
396,3900,116.867,116.70573684210527,7.683288960239463,8.268731832117737,4.761036536068237,4.757547119061438,0.06451203055610455,0.6536710938144824,1.308984275251696
397,4000,120.154,118.8356842105263,8.126615914147028,8.294049640102028,4.788774253347006,4.775448517809445,0.06741131623849655,1.1972619915005749,1.6147149219342511
398,4100,121.852,120.3926842105263,8.145110900687008,8.318742252692399,4.80280719355982,4.788518790837874,0.06658914610213362,0.9797481807238324,1.5442627054422577
399,4200,126.289,122.61052631578944,7.762219903369031,8.34283980427146,4.838572931343413,4.807042989396104,0.06250910818877993,0.9973783622190363,1.5195415553023925
400,4300,127.81200000000001,124.17894736842103,7.593828751196396,8.366370301681654,4.850560434249029,4.819862487114595,0.060951550249686876,2.115399205814978,1.8057871955603508
401,4400,129.097,125.83705263157894,8.343754042608383,8.389359819906353,4.86056405978244,4.832804616097891,0.06597446170319225,3.1134402052310346,2.051295829026678
402,4500,129.692,127.00457894736842,8.42956733806209,8.411832675758411,4.865162408618209,4.842025245617512,0.06627373428416544,2.695005579821171,2.3533416574828574
403,4600,131.244,128.2557894736842,8.780898680653218,8.433811582477187,4.877058186141089,4.851693400235754,0.06824641672318736,1.2998786160044113,1.9213106713856647
404,4700,134.10399999999998,129.9154210526316,8.680509761382035,8.45531778769815,4.898615618328977,4.864658291166765,0.06666915028155272,1.4853181678916607,1.5416871522995843
405,4800,135.059,131.83515789473685,8.841448174206104,8.476371196895983,4.905711720002596,4.879299269789323,0.06716675058436417,2.7323191804519262,1.620059925760066
406,4900,136.165,133.31973684210524,9.184609293710782,8.496990484098719,4.913867385654958,4.890381226311289,0.06880840739511221,1.1070937164807189,1.7486770307282993
407,5000,140.132,134.98121052631578,9.54916375274449,8.517193191416238,4.942584835541561,4.902643771834537,0.07052596031962761,0.0,0.0
408,10,3.16228,3.43565,0.5951564367723655,2.302585092994046,1.1512932864164753,1.2208753922689837,0.1586379656810445,0.0,0.0
409,100,13.0384,13.761994736842103,1.7553979574215481,4.605170185988092,2.5678988495838184,2.613659414213819,0.12907344718880157,1.5813939056982862,1.6650470498128092
410,200,21.0238,20.58227894736842,1.987290570118831,5.298317366548036,3.0456551293193566,3.020063153293984,0.09203835150740716,1.5077925600279194,1.7119997446717437
411,300,27.0185,26.023699999999998,2.2544828493237588,5.703782474656201,3.2965218165573167,3.2553722953560738,0.0846527151176266,2.252115294985552,1.8256963180936894
412,400,28.6007,30.045131578947366,2.378512112988838,5.991464547107982,3.3534311930507616,3.3997249698241827,0.07619825498906506,2.6333950629107052,1.759395416272887
413,500,32.8024,34.757578947368415,2.568063867991508,6.214608098422191,3.490501683444958,3.545713863284065,0.07300470993344348,1.9455693078913139,1.510766571259371
414,600,35.2278,39.31302631578947,3.286600970902848,6.396929655216146,3.561835543624951,3.668108660476121,0.08276744747186043,2.863961307666883,1.5904697320052599
415,700,36.8917,42.99824210526316,3.8035191421291468,6.551080335043404,3.6079865934961064,3.7572691226205563,0.08812348528791936,1.9576284968774404,1.7234305956033216
416,800,40.8044,46.45976842105263,3.9423704163936395,6.684611727667927,3.708789918732718,3.83503274386288,0.0840657217915133,1.1198316653445952,1.6817347618924838
417,900,46.1736,49.873657894736844,3.767832013703682,6.802394763324311,3.8324082061887355,3.9067067354805642,0.07423394352193821,1.1001343172551605,1.7429889056053252
418,1000,49.98,52.74204736842106,3.6579800991325437,6.907755278982137,3.9116229254068062,3.9630562502642097,0.06833699196448335,1.1739074771882003,1.806046964695699
419,1100,54.7814,55.70189473684212,3.746468491859564,7.003065458786462,4.003350720280908,4.017817187968693,0.06584395665856163,1.1553564724726126,1.659621130975939
420,1200,58.5235,58.9061947368421,4.589132282557827,7.090076835776092,4.0694283829759,4.072913586611055,0.07788860842908707,2.1843128666826463,1.7308632399948611
421,1300,59.1354,61.35774210526315,4.2571742282653355,7.170119543449628,4.07982972986385,4.114332083428407,0.06901116574679372,3.142979643495498,1.6711334778149392
422,1400,61.4654,64.55562105263157,4.465278231984137,7.24422751560335,4.118474414866777,4.165156774766686,0.06871974447786995,1.3892427510893095,1.5731248736352585
423,1500,65.5515,67.18282105263157,4.412324028824993,7.313220387090301,4.182836093243085,4.205298062060471,0.06484364832855515,1.365638293677448,1.6906305367020684
424,1600,67.7791,69.81002631578946,4.023748162288546,7.3777589082278725,4.216253887837577,4.244139964603659,0.057047449595668286,2.159972902040944,1.676291725649582
425,1700,69.4622,72.40701578947368,5.043210623597068,7.438383530044307,4.240782719719621,4.27996474509591,0.06780479088121051,1.3568646559977682,1.7001824978559623
426,1800,73.9256,74.87833157894735,5.3381997384347715,7.495541943884256,4.303059182039726,4.3134166662547555,0.06935746299689,1.1229993390024768,1.8363419670709231
427,1900,76.6942,76.93809999999999,5.553778754761944,7.549609165154532,4.339826086217969,4.340533874977332,0.06935091041360447,2.30143781534078,1.7734252535828465
428,2000,77.3886,79.4690947368421,5.779352298300274,7.600902459542082,4.3488394829262065,4.372827411334068,0.07062498875065697,1.6330883086962915,1.6141000364798583
429,2100,81.5414,81.87276842105263,6.004989352552349,7.649692623711514,4.401110866731082,4.402539609625137,0.07208240250152302,1.083511989051217,1.6249082960047998
430,2200,84.5044,84.26474210526315,5.993984293247806,7.696212639346407,4.436803604013398,4.431483139807279,0.07011423459937424,1.409697222351109,1.6348503804319992
431,2300,86.977,86.56588947368422,6.454847118813594,7.7406644019172415,4.46564371588716,4.4581849330716095,0.07340958872063617,2.1956903107578385,1.8559990559053092
432,2400,87.9204,88.35072631578947,6.9008620771798155,7.783224016336037,4.476431859675554,4.478364293497946,0.07621842693528363,3.8825893021998548,2.141262449594896
433,2500,88.8651,90.00444736842105,6.789574087360515,7.824046010856292,4.487119489513747,4.497125329637582,0.07323755532145076,7.489285172236951,1.9471810313154467
434,2600,88.8651,92.04027368421053,6.986504490564209,7.8632667240095735,4.487119489513747,4.5194712611533685,0.07343484569265396,4.629024058648516,2.030630528900589
435,2700,90.3549,93.4832,7.107320651494431,7.90100705199242,4.5037452491039005,4.535025400596229,0.07340595769031552,3.007006129164261,2.102141639621944
436,2800,91.0824,95.33367368421052,7.068031676561996,7.937374696163295,4.511764591309505,4.554724819123444,0.07233040668804853,1.5720288979707553,1.8315933857336035
437,2900,94.5569,97.18926315789473,7.156254844629095,7.9724660159745655,4.5492017697024645,4.574040044642634,0.07179789689229472,1.074323937701148,1.9691202854281784
438,3000,97.1236,98.74251578947367,7.452256639594907,8.006367567650246,4.575984394169509,4.589762227451168,0.07360286779403429,2.4900985555293498,2.065788724989119
439,3100,97.1236,100.38433684210524,7.514754497318067,8.039157390473237,4.575984394169509,4.606323779030342,0.07247243521147888,3.3023089310058213,2.0603976852497787
440,3200,99.0404,101.86248421052632,7.394221807619758,8.070906088787819,4.595527847700343,4.621085559640676,0.07060651927963309,0.9877251604293753,1.7414274063106538
441,3300,103.47,104.03464210526317,7.469307051373324,8.101677747454572,4.6392817156168595,4.642225566698763,0.07015776445695195,0.7362331727711023,1.564328403989444
442,3400,107.541,105.8710052631579,7.40756315748151,8.131530710604252,4.677872170203837,4.659839968025658,0.06855925257598448,1.0283562700766014,1.4363750543993123
443,3500,109.56299999999999,108.37315789473682,7.585123997412811,8.160518247477505,4.696499726276288,4.683190146139709,0.06873870745498784,3.068487010192405,1.3502224361197137
444,3600,109.56299999999999,110.43688947368419,7.569772951395991,8.1886891244442,4.696499726276288,4.7021725587980425,0.06686062822752149,4.025356980507196,1.4780245940058505
445,3700,111.086,112.5406842105263,8.142659607230895,8.216088098632316,4.710304676104069,4.720787525358008,0.07049007888235925,1.902702593164524,1.5859959994772392
446,3800,112.721,114.27289473684213,7.913299670372851,8.242756345714477,4.7249157390911725,4.736262948236665,0.06771361619003806,2.9473133278758845,1.4321086873305149
447,3900,113.088,116.70573684210527,7.683288960239463,8.268731832117737,4.728166276697231,4.757547119061438,0.06451203055610455,3.1989213780037025,1.308984275251696
448,4000,114.54299999999999,118.8356842105263,8.126615914147028,8.294049640102028,4.74095029834613,4.775448517809445,0.06741131623849655,1.7523079092510385,1.6147149219342511
449,4100,116.36200000000001,120.3926842105263,8.145110900687008,8.318742252692399,4.756706021516415,4.788518790837874,0.06658914610213362,2.256164895153985,1.5442627054422577
450,4200,117.04700000000001,122.61052631578944,7.762219903369031,8.34283980427146,4.7625755635358455,4.807042989396104,0.06250910818877993,1.5399963471047768,1.5195415553023925
451,4300,120.01700000000001,124.17894736842103,7.593828751196396,8.366370301681654,4.787633399414938,4.819862487114595,0.060951550249686876,1.4624780317518162,1.8057871955603508
452,4400,120.83,125.83705263157894,8.343754042608383,8.389359819906353,4.794384599039216,4.832804616097891,0.06597446170319225,4.455070877111083,2.051295829026678
453,4500,121.24799999999999,127.00457894736842,8.42956733806209,8.411832675758411,4.79783803483619,4.842025245617512,0.06627373428416544,5.340122245648382,2.3533416574828574
454,4600,121.84,128.2557894736842,8.780898680653218,8.433811582477187,4.8027087085869065,4.851693400235754,0.06824641672318736,2.1189167376139966,1.9213106713856647
455,4700,123.762,129.9154210526316,8.680509761382035,8.45531778769815,4.818360366444512,4.864658291166765,0.06666915028155272,1.099425616197895,1.5416871522995843
456,4800,126.649,131.83515789473685,8.841448174206104,8.476371196895983,4.841419480640752,4.879299269789323,0.06716675058436417,1.520449296369126,1.620059925760066
457,4900,127.20100000000001,133.31973684210524,9.184609293710782,8.496990484098719,4.84576851251034,4.890381226311289,0.06880840739511221,1.3603982872684783,1.7486770307282993
458,5000,130.507,134.98121052631578,9.54916375274449,8.517193191416238,4.8714268651709265,4.902643771834537,0.07052596031962761,0.0,0.0
459,10,4.12311,3.43565,0.5951564367723655,2.302585092994046,1.4166077329711,1.2208753922689837,0.1586379656810445,0.0,0.0
460,100,15.5242,13.761994736842103,1.7553979574215481,4.605170185988092,2.742400096701177,2.613659414213819,0.12907344718880157,1.9537269531507917,1.6650470498128092
461,200,19.105,20.58227894736842,1.987290570118831,5.298317366548036,2.9499500808988635,3.020063153293984,0.09203835150740716,2.103375558738016,1.7119997446717437
462,300,26.1725,26.023699999999998,2.2544828493237588,5.703782474656201,3.264709241211373,3.2553722953560738,0.0846527151176266,1.4258990257053707,1.8256963180936894
463,400,31.0644,30.045131578947366,2.378512112988838,5.991464547107982,3.4360624689882346,3.3997249698241827,0.07619825498906506,1.939506312330215,1.759395416272887
464,500,34.0588,34.757578947368415,2.568063867991508,6.214608098422191,3.5280884426702537,3.545713863284065,0.07300470993344348,1.4610849910964363,1.510766571259371
465,600,41.0,39.31302631578947,3.286600970902848,6.396929655216146,3.713572066704308,3.668108660476121,0.08276744747186043,1.2067692847572302,1.5904697320052599
466,700,45.0111,42.99824210526316,3.8035191421291468,6.551080335043404,3.806909126019766,3.7572691226205563,0.08812348528791936,1.9069971243559867,1.7234305956033216
467,800,47.676,46.45976842105263,3.9423704163936395,6.684611727667927,3.8644281266204623,3.83503274386288,0.0840657217915133,2.38633765476214,1.6817347618924838
468,900,50.01,49.873657894736844,3.767832013703682,6.802394763324311,3.9122229854308124,3.9067067354805642,0.07423394352193821,3.1328322586143926,1.7429889056053252
469,1000,51.1957,52.74204736842106,3.6579800991325437,6.907755278982137,3.935655544143577,3.9630562502642097,0.06833699196448335,1.9124078578384318,1.806046964695699
470,1100,55.5428,55.70189473684212,3.746468491859564,7.003065458786462,4.017153894723857,4.017817187968693,0.06584395665856163,1.373415168846183,1.659621130975939
471,1200,58.4637,58.9061947368421,4.589132282557827,7.090076835776092,4.068406048819541,4.072913586611055,0.07788860842908707,1.27044477881219,1.7308632399948611
472,1300,63.3482,61.35774210526315,4.2571742282653355,7.170119543449628,4.1486464927880995,4.114332083428407,0.06901116574679372,1.3151126485530356,1.6711334778149392
473,1400,65.7343,64.55562105263157,4.465278231984137,7.24422751560335,4.185620859274648,4.165156774766686,0.06871974447786995,1.6402656509604667,1.5731248736352585
474,1500,69.1231,67.18282105263157,4.412324028824993,7.313220387090301,4.2358889730271265,4.205298062060471,0.06484364832855515,1.7882133886699565,1.6906305367020684
475,1600,70.8308,69.81002631578946,4.023748162288546,7.3777589082278725,4.260293934350907,4.244139964603659,0.057047449595668286,1.7233052033195766,1.676291725649582
476,1700,74.3303,72.40701578947368,5.043210623597068,7.438383530044307,4.3085186747844855,4.27996474509591,0.06780479088121051,1.3879912199119109,1.7001824978559623
477,1800,77.1038,74.87833157894735,5.3381997384347715,7.495541943884256,4.3451525659954635,4.3134166662547555,0.06935746299689,2.3521946728741465,1.8363419670709231
478,1900,77.9295,76.93809999999999,5.553778754761944,7.549609165154532,4.355804571820515,4.340533874977332,0.06935091041360447,1.7515635108093162,1.7734252535828465
479,2000,81.8841,79.4690947368421,5.779352298300274,7.600902459542082,4.405304832817432,4.372827411334068,0.07062498875065697,1.87552525773559,1.6141000364798583
480,2100,82.20100000000001,81.87276842105263,6.004989352552349,7.649692623711514,4.409167467438257,4.402539609625137,0.07208240250152302,2.8021017850457577,1.6249082960047998
481,2200,84.7172,84.26474210526315,5.993984293247806,7.696212639346407,4.4393186506997715,4.431483139807279,0.07011423459937424,3.0171876644670608,1.6348503804319992
482,2300,84.7172,86.56588947368422,6.454847118813594,7.7406644019172415,4.4393186506997715,4.4581849330716095,0.07340958872063617,9.769473865570138,1.8559990559053092
483,2400,85.4751,88.35072631578947,6.9008620771798155,7.783224016336037,4.44822510545741,4.478364293497946,0.07621842693528363,4.548873571858227,2.141262449594896
484,2500,86.2844,90.00444736842105,6.789574087360515,7.824046010856292,4.457648816975417,4.497125329637582,0.07323755532145076,2.952920020732391,1.9471810313154467
485,2600,87.8237,92.04027368421053,6.986504490564209,7.8632667240095735,4.4753313958789445,4.5194712611533685,0.07343484569265396,3.9875314394744987,2.030630528900589
486,2700,87.9659,93.4832,7.107320651494431,7.90100705199242,4.476949239380681,4.535025400596229,0.07340595769031552,11.50562445351786,2.102141639621944
487,2800,88.3912,95.33367368421052,7.068031676561996,7.937374696163295,4.481772417177103,4.554724819123444,0.07233040668804853,1.8924518632446792,1.8315933857336035
488,2900,91.351,97.18926315789473,7.156254844629095,7.9724660159745655,4.514709229671597,4.574040044642634,0.07179789689229472,1.5757924179665077,1.9691202854281784
489,3000,92.3472,98.74251578947367,7.452256639594907,8.006367567650246,4.525555386748681,4.589762227451168,0.07360286779403429,2.071551321836857,2.065788724989119
490,3100,94.3398,100.38433684210524,7.514754497318067,8.039157390473237,4.546903157862348,4.606323779030342,0.07247243521147888,1.4950327576733284,2.0603976852497787
491,3200,96.421,101.86248421052632,7.394221807619758,8.070906088787819,4.568724020215958,4.621085559640676,0.07060651927963309,1.5655522055601907,1.7414274063106538
492,3300,98.1835,104.03464210526317,7.469307051373324,8.101677747454572,4.586838176802814,4.642225566698763,0.07015776445695195,3.3468089737296283,1.564328403989444
493,3400,98.1835,105.8710052631579,7.40756315748151,8.131530710604252,4.586838176802814,4.659839968025658,0.06855925257598448,5.460566279868663,1.4363750543993123
494,3500,99.2472,108.37315789473682,7.585123997412811,8.160518247477505,4.597613707582444,4.683190146139709,0.06873870745498784,1.1526569758620138,1.3502224361197137
495,3600,103.175,110.43688947368419,7.569772951395991,8.1886891244442,4.636426575638645,4.7021725587980425,0.06686062822752149,0.8171765259167297,1.4780245940058505
496,3700,106.23100000000001,112.5406842105263,8.142659607230895,8.216088098632316,4.665615968284281,4.720787525358008,0.07049007888235925,1.4028800853858232,1.5859959994772392
497,3800,107.229,114.27289473684213,7.913299670372851,8.242756345714477,4.6749667344401775,4.736262948236665,0.06771361619003806,1.4663900917784387,1.4321086873305149
498,3900,110.11399999999999,116.70573684210527,7.683288960239463,8.268731832117737,4.701516192774734,4.757547119061438,0.06451203055610455,1.4683432565859513,1.308984275251696
499,4000,111.041,118.8356842105263,8.126615914147028,8.294049640102028,4.7098995024816315,4.775448517809445,0.06741131623849655,1.7224327447248058,1.6147149219342511
500,4100,113.35799999999999,120.3926842105263,8.145110900687008,8.318742252692399,4.730550952319236,4.788518790837874,0.06658914610213362,1.0448737768377174,1.5442627054422577
501,4200,116.34899999999999,122.61052631578944,7.762219903369031,8.34283980427146,4.7565942949541675,4.807042989396104,0.06250910818877993,1.4027393870373634,1.5195415553023925
502,4300,117.273,124.17894736842103,7.593828751196396,8.366370301681654,4.764504550136039,4.819862487114595,0.060951550249686876,5.880975337117999,1.8057871955603508
503,4400,117.273,125.83705263157894,8.343754042608383,8.389359819906353,4.764504550136039,4.832804616097891,0.06597446170319225,6.088128374593022,2.051295829026678
504,4500,118.152,127.00457894736842,8.42956733806209,8.411832675758411,4.771971931124009,4.842025245617512,0.06627373428416544,2.867687867392857,2.3533416574828574
505,4600,119.105,128.2557894736842,8.780898680653218,8.433811582477187,4.7800054570081825,4.851693400235754,0.06824641672318736,1.8468270176657027,1.9213106713856647
506,4700,120.96700000000001,129.9154210526316,8.680509761382035,8.45531778769815,4.795517781127168,4.864658291166765,0.06666915028155272,1.568516565204879,1.5416871522995843
507,4800,122.381,131.83515789473685,8.841448174206104,8.476371196895983,4.807139129270825,4.879299269789323,0.06716675058436417,2.3730950417046097,1.620059925760066
508,4900,123.11,133.31973684210524,9.184609293710782,8.496990484098719,4.813078264659524,4.890381226311289,0.06880840739511221,2.2932514933978356,1.7486770307282993
509,5000,124.579,134.98121052631578,9.54916375274449,8.517193191416238,4.824940052823162,4.902643771834537,0.07052596031962761,0.0,0.0
510,10,3.16228,3.43565,0.5951564367723655,2.302585092994046,1.1512932864164753,1.2208753922689837,0.1586379656810445,0.0,0.0
511,100,12.0416,13.761994736842103,1.7553979574215481,4.605170185988092,2.4883673214169812,2.613659414213819,0.12907344718880157,1.6655385745317204,1.6650470498128092
512,200,19.105,20.58227894736842,1.987290570118831,5.298317366548036,2.9499500808988635,3.020063153293984,0.09203835150740716,1.4973601968850028,1.7119997446717437
513,300,25.0799,26.023699999999998,2.2544828493237588,5.703782474656201,3.2220667285159417,3.2553722953560738,0.0846527151176266,1.7418012673595653,1.8256963180936894
514,400,28.4429,30.045131578947366,2.378512112988838,5.991464547107982,3.3478985687942147,3.3997249698241827,0.07619825498906506,1.5252558576271045,1.759395416272887
515,500,35.0571,34.757578947368415,2.568063867991508,6.214608098422191,3.556978160726863,3.545713863284065,0.07300470993344348,1.359393674852966,1.510766571259371
516,600,38.3275,39.31302631578947,3.286600970902848,6.396929655216146,3.6461676542024724,3.668108660476121,0.08276744747186043,1.5208689157661952,1.5904697320052599
517,700,43.7379,42.99824210526316,3.8035191421291468,6.551080335043404,3.778215003122121,3.7572691226205563,0.08812348528791936,1.4294257426984953,1.7234305956033216
518,800,46.8722,46.45976842105263,3.9423704163936395,6.684611727667927,3.847424749173135,3.83503274386288,0.0840657217915133,1.875369093327564,1.6817347618924838
519,900,50.01,49.873657894736844,3.767832013703682,6.802394763324311,3.9122229854308124,3.9067067354805642,0.07423394352193821,2.1609235893012326,1.7429889056053252
520,1000,51.9711,52.74204736842106,3.6579800991325437,6.907755278982137,3.9506877948536934,3.9630562502642097,0.06833699196448335,2.0668511496724147,1.806046964695699
521,1100,55.108999999999995,55.70189473684212,3.746468491859564,7.003065458786462,4.0093130422033845,4.017817187968693,0.06584395665856163,1.430825201611935,1.659621130975939
522,1200,59.0339,58.9061947368421,4.589132282557827,7.090076835776092,4.078111855171163,4.072913586611055,0.07788860842908707,1.8877833349210935,1.7308632399948611
523,1300,60.208,61.35774210526315,4.2571742282653355,7.170119543449628,4.097805233851082,4.114332083428407,0.06901116574679372,2.638294364241031,1.6711334778149392
524,1400,62.5859,64.55562105263157,4.465278231984137,7.24422751560335,4.136540013119188,4.165156774766686,0.06871974447786995,2.477043457028381,1.5731248736352585
525,1500,63.7887,67.18282105263157,4.412324028824993,7.313220387090301,4.155576058676394,4.205298062060471,0.06484364832855515,2.0933173184774527,1.6906305367020684
526,1600,66.7083,69.81002631578946,4.023748162288546,7.3777589082278725,4.200329382960949,4.244139964603659,0.057047449595668286,1.4779279220783994,1.676291725649582
527,1700,69.4262,72.40701578947368,5.043210623597068,7.438383530044307,4.240264317883237,4.27996474509591,0.06780479088121051,1.493992433956207,1.7001824978559623
528,1800,72.1803,74.87833157894735,5.3381997384347715,7.495541943884256,4.279167155481982,4.3134166662547555,0.06935746299689,1.690217371269471,1.8363419670709231
529,1900,74.1485,76.93809999999999,5.553778754761944,7.549609165154532,4.306069839114324,4.340533874977332,0.06935091041360447,1.3023528945404592,1.7734252535828465
530,2000,78.2624,79.4690947368421,5.779352298300274,7.600902459542082,4.360067283319455,4.372827411334068,0.07062498875065697,1.338307440767984,1.6141000364798583
531,2100,79.9062,81.87276842105263,6.004989352552349,7.649692623711514,4.380853446757983,4.402539609625137,0.07208240250152302,2.1068820230544714,1.6249082960047998
532,2200,81.8841,84.26474210526315,5.993984293247806,7.696212639346407,4.405304832817432,4.431483139807279,0.07011423459937424,1.5559986465847906,1.6348503804319992
533,2300,84.7172,86.56588947368422,6.454847118813594,7.7406644019172415,4.4393186506997715,4.4581849330716095,0.07340958872063617,1.7152057129926652,1.8559990559053092
534,2400,86.1452,88.35072631578947,6.9008620771798155,7.783224016336037,4.456034244648631,4.478364293497946,0.07621842693528363,4.072509760122878,2.141262449594896
535,2500,86.4696,90.00444736842105,6.789574087360515,7.824046010856292,4.459792907079831,4.497125329637582,0.07323755532145076,4.579568383287515,1.9471810313154467
536,2600,87.6641,92.04027368421053,6.986504490564209,7.8632667240095735,4.473512465514519,4.5194712611533685,0.07343484569265396,2.268196380195666,2.030630528900589
537,2700,89.4539,93.4832,7.107320651494431,7.90100705199242,4.493723408780697,4.535025400596229,0.07340595769031552,1.511075118304287,2.102141639621944
538,2800,92.0706,95.33367368421052,7.068031676561996,7.937374696163295,4.52255567405923,4.554724819123444,0.07233040668804853,1.808567267508842,1.8315933857336035
539,2900,93.0591,97.18926315789473,7.156254844629095,7.9724660159745655,4.533234775189852,4.574040044642634,0.07179789689229472,4.843055768110725,1.9691202854281784
540,3000,93.3916,98.74251578947367,7.452256639594907,8.006367567650246,4.536801405430163,4.589762227451168,0.07360286779403429,2.7523835141766604,2.065788724989119
541,3100,95.3415,100.38433684210524,7.514754497318067,8.039157390473237,4.557465182818428,4.606323779030342,0.07247243521147888,2.0923152067057154,2.0603976852497787
542,3200,96.3172,101.86248421052632,7.394221807619758,8.070906088787819,4.567646911370535,4.621085559640676,0.07060651927963309,1.680882231989066,1.7414274063106538
543,3300,98.9545,104.03464210526317,7.469307051373324,8.101677747454572,4.5946601485283995,4.642225566698763,0.07015776445695195,1.6486180888904403,1.564328403989444
544,3400,99.925,105.8710052631579,7.40756315748151,8.131530710604252,4.604419904597387,4.659839968025658,0.06855925257598448,2.0277445056617527,1.4363750543993123
545,3500,101.868,108.37315789473682,7.585123997412811,8.160518247477505,4.623677857543831,4.683190146139709,0.06873870745498784,1.959324129569606,1.3502224361197137
546,3600,102.883,110.43688947368419,7.569772951395991,8.1886891244442,4.6335924202507845,4.7021725587980425,0.06686062822752149,2.541355780362387,1.4780245940058505
